id,Phase ID,Plant phase,Phase operating status,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
P100000120411,S100000130592,Main plant,announced,Ningxia Xinghua Iron and Steel Co Ltd,宁夏兴华钢铁有限公司,Fujian Longgang New Materials Co Ltd [100.0%],"Ningxia Xinghua Iron and Steel Co., Ltd.",N/A,Ningxia,China,Asia Pacific,announced,1500.0,1370.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Ningxia_Xinghua_Iron_and_Steel_Co_Ltd,39.309571,106.79093
P100000120277,S100000130393,Main plant,operating,Pangang Group Panzhihua Steel Vanadium Co Ltd,攀钢集团攀枝花钢钒有限公司,Ansteel Group Co Ltd [100.0%],"Pangang Group Panzhihua Steel Vanadium Co., Ltd.",unknown,Sichuan,China,Asia Pacific,operating,5900.0,6310.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Pangang_Group_Panzhihua_Steel_Vanadium_Co_Ltd,26.565265,101.673737
P100000120278,S100000130394,Main plant,operating,Pangang Group Xichang Steel and Vanadium Co Ltd,攀钢集团西昌钢钒有限公司,Ansteel Group Co Ltd [100.0%],"Pangang Group Xichang Steel and Vanadium Co., Ltd.",unknown,Sichuan,China,Asia Pacific,operating,3900.0,4290.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Pangang_Group_Xichang_Steel_and_Vanadium_Co_Ltd,27.74799,102.20517
P100000120387,S100000130562,Main plant,operating,Panshi Jianlong Iron and Steel Co Ltd,磐石建龙钢铁有限公司,Beijing Jianlong Investment Co Ltd [90.2%]; other [9.8%],"Panshi Jianlong Iron and Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,1100.0,1100.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Panshi_Jianlong_Iron_and_Steel_Co_Ltd,43.196537,126.00063
P100000120212,S100000130304,Main plant,operating,Pingxiang Pinggang Anyuan Iron & Steel Co Ltd,萍乡萍钢安源钢铁有限公司,Beijing Fangda International Industrial Investment Co Ltd [60.9%]; other [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],"Pingxiang Pinggang Anyuan Iron & Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,2650.0,2670.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Pingxiang_Pinggang_Anyuan_Iron_&_Steel_Co_Ltd,27.64555,113.902126
P100000120110,S100000130146,Main plant,operating,Qian'an Jiujiang Wire Co Ltd,迁安市九江线材有限公司,Qian'an City Jiujiang Wire Co Ltd [100%],"Qian'an Jiujiang Wire Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,4228.6,4932.1,integrated_BF,"BF, BOF",https://www.gem.wiki/Qian'an_Jiujiang_Wire_Co_Ltd,39.952209,118.559444
P100000120110,S100000131628,Closure,operating pre-retirement,Qian'an Jiujiang Wire Co Ltd,迁安市九江线材有限公司,Qian'an City Jiujiang Wire Co Ltd [100%],"Qian'an Jiujiang Wire Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating pre-retirement,1920.0,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/Qian'an_Jiujiang_Wire_Co_Ltd,39.952209,118.559444
P100000120110,S100000131628,Closure,operating pre-retirement,Qian'an Jiujiang Wire Co Ltd,迁安市九江线材有限公司,Qian'an City Jiujiang Wire Co Ltd [100%],"Qian'an Jiujiang Wire Co., Ltd.",N/A,Hebei,China,Asia Pacific,retired,N/A,1055.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Qian'an_Jiujiang_Wire_Co_Ltd,39.952209,118.559444
P100000120100,S100000131627,Closure,operating pre-retirement,Qian'an Zhayi Steel Group Co Ltd,迁安轧—钢铁集团有限公司（ BF/BOF项目） ,Qian'an City Jiujiang Wire Co Ltd [100.0%],Qian'an Zhayi Steel Group Co Ltd,N/A,Hebei,China,Asia Pacific,operating pre-retirement,1600.0,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/Qian'an_Zhayi_Steel_Group_Co_Ltd,40.044026,118.552001
P100000120100,S100000131627,Closure,operating pre-retirement,Qian'an Zhayi Steel Group Co Ltd,迁安轧—钢铁集团有限公司（ BF/BOF项目） ,Qian'an City Jiujiang Wire Co Ltd [100.0%],Qian'an Zhayi Steel Group Co Ltd,N/A,Hebei,China,Asia Pacific,retired,N/A,1240.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Qian'an_Zhayi_Steel_Group_Co_Ltd,40.044026,118.552001
P100000120372,S100000130538,Main plant,operating,Qinhuangdao Baigong Steel Co Ltd,秦皇岛佰工钢铁有限公司,Tangshan Universal Industrial Development Co Ltd [100.0%],"Qinhuangdao Baigong Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,750.0,1820.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Qinhuangdao_Baigong_Steel_Co_Ltd,39.748773,118.819472
P100000120152,S100000131630,Closure,retired,Qinhuangdao Hongxing Iron and Steel Co Ltd,秦皇岛宏兴钢铁有限公司,Qinhuangdao Hongxing Iron & Steel Co Ltd [100%],"Qinhuangdao Hongxing Iron and Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,retired,1615.1,1155.2,integrated_BF,"BF, BOF",https://www.gem.wiki/Qinhuangdao_Hongxing_Iron_and_Steel_Co_Ltd,39.700721,118.871477
P100000120152,S100000130214,Main plant,operating,Qinhuangdao Hongxing Iron and Steel Co Ltd,秦皇岛宏兴钢铁有限公司,Qinhuangdao Hongxing Iron & Steel Co Ltd [100%],"Qinhuangdao Hongxing Iron and Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,2484.8,2384.8,integrated_BF,"BF, BOF",https://www.gem.wiki/Qinhuangdao_Hongxing_Iron_and_Steel_Co_Ltd,39.700721,118.871477
P100000120152,S100000130215,Expansion,operating,Qinhuangdao Hongxing Iron and Steel Co Ltd,秦皇岛宏兴钢铁有限公司,Qinhuangdao Hongxing Iron & Steel Co Ltd [100%],"Qinhuangdao Hongxing Iron and Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,1150.0,1130.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Qinhuangdao_Hongxing_Iron_and_Steel_Co_Ltd,39.700721,118.871477
P100000120304,S100000131662,Closure,operating pre-retirement,Quzhou Yuanli Metal Products Co Ltd,衢州元立金属制品有限公司,Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],"Quzhou Yuanli Metal Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating pre-retirement,5000.0,3322.5,integrated_BF,"BF, BOF",https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co_Ltd,28.893407,118.867125
P100000120304,S100000130429,Expansion,announced,Quzhou Yuanli Metal Products Co Ltd,衢州元立金属制品有限公司,Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],"Quzhou Yuanli Metal Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,announced,3450.0,3540.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co_Ltd,28.893407,118.867125
P100000120240,S100000131552,Closure,operating pre-retirement,Rizhao Steel Holding Group Co Ltd,日照钢铁控股集团有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],"Rizhao Steel Holding Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,operating pre-retirement,1700.0,7800.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Holding_Group_Co_Ltd,35.16535,119.366672
P100000120240,S100000130345,Main plant,operating,Rizhao Steel Holding Group Co Ltd,日照钢铁控股集团有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],"Rizhao Steel Holding Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,operating,11300.0,5498.5,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Holding_Group_Co_Ltd,35.16535,119.366671
P100000120240,S100000131779,Expansion,construction,Rizhao Steel Holding Group Co Ltd,日照钢铁控股集团有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],"Rizhao Steel Holding Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,announced,9000.0,2500.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Holding_Group_Co_Ltd,35.16535,119.366671
P100000120240,S100000131779,Expansion,construction,Rizhao Steel Holding Group Co Ltd,日照钢铁控股集团有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],"Rizhao Steel Holding Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,construction,N/A,5000.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Holding_Group_Co_Ltd,35.16535,119.366671
P100000120240,S100000131553,Expansion,announced,Rizhao Steel Holding Group Co Ltd,日照钢铁控股集团有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],"Rizhao Steel Holding Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,announced,1350.0,7500.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Holding_Group_Co_Ltd,35.16535,119.366672
P100000120222,S100000130317,Main plant,operating,Rizhao Steel Yingkou Medium Plate Co Ltd,日钢营口中板有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],Rizhao Steel Yingkou Medium Plate Co Ltd,N/A,Liaoning,China,Asia Pacific,operating,5500.0,3920.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Rizhao_Steel_Yingkou_Medium_Plate_Co_Ltd,40.671136,122.395441
P100000120076,S100000130094,Main plant,operating,Sansteel Minguang Co Ltd Fujian plant,福建三钢闽光股份有限公司,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Sansteel Minguang Co Ltd Fujian,Partial,Fujian,China,Asia Pacific,operating,6800.0,1535.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Sansteel_Minguang_Co_Ltd_Fujian_plant,26.261109,117.614709
P100000120234,S100000130336,Main plant,operating,Shaanxi Longmen Steel Co Ltd,陕西龙门钢铁有限责任公司,unknown,"Shaanxi Longmen Steel Co., Ltd.",unknown,Shaanxi,China,Asia Pacific,operating,3800.0,6165.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shaanxi_Longmen_Steel_Co_Ltd,35.618466,110.575788
P100000120235,S100000130339,Main plant,operating,Shaanxi Steel Group Hanzhong Iron and Steel Co Ltd,陕钢集团汉中钢铁有限责任公司,Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; other [5.3%],"Shaanxi Steel Group Hanzhong Iron and Steel Co., Ltd.",Partial,Shaanxi,China,Asia Pacific,operating,3700.0,3000.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shaanxi_Steel_Group_Hanzhong_Iron_and_Steel_Co_Ltd,33.133192,106.671859
P100000120162,S100000130226,Main plant,operating,Shagang Group Anyang Yongxing Special Steel Co Ltd,沙钢集团安阳永兴特钢有限公司,Hengde International [27.4%]; Jiangsu Shagang Group Co Ltd [21.3%]; Zhangjiagang Free Trade Zone Rongrun Trade Co Ltd [16.8%]; other [12.4%]; Zhangjiagang Free Trade Zone Qianxing Investment Trade Co Ltd [10.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [6.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [5.2%],"Shagang Group Anyang Yongxing Special Steel Co., Ltd.",N/A,Henan,China,Asia Pacific,operating,2600.0,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/Shagang_Group_Anyang_Yongxing_Special_Steel_Co_Ltd,36.143573,114.149964
P100000120243,S100000130349,Main plant,retired,Shandong Chuanyang Group Co Ltd,山东传洋集团有限公司,Shandong Chuanyang Group Co Ltd [100%],"Shandong Chuanyang Group Co., Ltd.",N/A,Shandong,China,Asia Pacific,retired,2700.0,2190.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Chuanyang_Group_Co_Ltd,36.894784,117.888366
P100000120249,S100000130356,Main plant,operating,Shandong Fulun Iron and Steel Co Ltd,山东富伦钢铁有限公司,Shandong Xiangxin Investment Holding Co Ltd [93.3%]; other [6.7%],"Shandong Fulun Iron and Steel Co., Ltd.",N/A,Shandong,China,Asia Pacific,operating,2700.0,5000.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Fulun_Iron_and_Steel_Co_Ltd,36.308447,117.540425
P100000121150,S100000131642,Main plant,operating,Shandong Iron and Steel Co Ltd Laiwu Branch,山东钢铁股份有限公司莱芜分公司(陶家岭),Shandong Iron and Steel Co Ltd [100%],"Shandong Iron and Steel Co., Ltd.",unknown,Shandong,China,Asia Pacific,cancelled,2300.0,3040.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Iron_and_Steel_Co_Ltd_Laiwu_Branch,36.087717,117.827927
P100000121150,S100000131642,Main plant,operating,Shandong Iron and Steel Co Ltd Laiwu Branch,山东钢铁股份有限公司莱芜分公司(陶家岭),Shandong Iron and Steel Co Ltd [100%],"Shandong Iron and Steel Co., Ltd.",unknown,Shandong,China,Asia Pacific,operating,3850.0,3040.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Iron_and_Steel_Co_Ltd_Laiwu_Branch,36.087717,117.827927
P100000120414,S100000130596,Main plant,operating,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,山东钢铁集团永锋临港有限公司,Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],"Shandong Iron and Steel Group Yongfeng Lingang Co., Ltd.",Partial,Shandong,China,Asia Pacific,operating,2700.0,2440.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Iron_and_Steel_Group_Yongfeng_Lingang_Co_Ltd,35.137061,119.068319
P100000120414,S100000130596,Main plant,operating,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,山东钢铁集团永锋临港有限公司,Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],"Shandong Iron and Steel Group Yongfeng Lingang Co., Ltd.",Partial,Shandong,China,Asia Pacific,construction,2700.0,3117.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Iron_and_Steel_Group_Yongfeng_Lingang_Co_Ltd,35.137061,119.068319
P100000120238,S100000130343,Main plant,retired,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,山东钢铁集团永锋淄博有限公司,Shandong Iron and Steel Group Co Ltd [35.0%]; Qihe Zhongxin Investment Co Ltd [34.7%]; Yongfeng Group Co Ltd [15.3%]; Shandong Guohui Investment Co Ltd [10.0%]; Shandong Caixin Asset Operation Co Ltd [5.0%],"Shandong Iron and Steel Group Yongfeng Zibo Co., Ltd.",Partial,Shandong,China,Asia Pacific,retired,2700.0,1220.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Iron_and_Steel_Group_Yongfeng_Zibo_Co_Ltd,36.906036,118.111833
P100000120312,S100000130441,Main plant,operating,Shandong IRON&STEEL Group Rizhao Co Ltd,山东钢铁集团日照有限公司(一期),Shandong Iron and Steel Co Ltd [50.6%]; Shandong Iron and Steel Group Co Ltd [34.0%]; Shandong Guohui Investment Co Ltd [9.7%]; Shandong Caixin Asset Operation Co Ltd [4.9%]; other [0.8%],"Shandong IRON&STEEL Group Rizhao Co., Ltd.",unknown,Shandong,China,Asia Pacific,operating,8500.0,8100.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_IRON&STEEL_Group_Rizhao_Co_Ltd,35.188969,119.383723
P100000120255,S100000130363,Main plant,retired,Shandong Laigang Yongfeng Steel Co Ltd,山东莱钢永锋钢铁有限公司,Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],"Shandong Laigang Yongfeng Steel Co., Ltd.",Partial,Shandong,China,Asia Pacific,retired,2700.0,4360.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Laigang_Yongfeng_Steel_Co_Ltd,36.813545,116.757697
P100000120251,S100000130359,Main plant,retired,Shandong Longsheng Iron and Steel Co Ltd,山东隆盛钢铁有限公司,Jinghua Rigang Holding Group Co Ltd [50.0%]; persons [30.4%]; other [19.7%],"Shandong Longsheng Iron and Steel Co., Ltd.",N/A,Shandong,China,Asia Pacific,retired,2000.0,1560.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Longsheng_Iron_and_Steel_Co_Ltd,36.891189,118.187041
P100000120248,S100000130355,Main plant,operating,Shandong Luli Steel Co Ltd,山东鲁丽钢铁有限公司,Luli Group Co Ltd [49.0%]; other [39.6%]; persons [11.4%],"Shandong Luli Steel Co., Ltd.",N/A,Shandong,China,Asia Pacific,operating,1400.0,2080.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Luli_Steel_Co_Ltd,36.970875,118.955444
P100000120252,S100000130360,Main plant,retired,Shandong Minyuan Iron and Steel Co Ltd,山东闽源钢铁有限公司,Shandong Minyuan Steel & Iron Co Ltd [100%],"Shandong Minyuan Iron and Steel Co., Ltd.",N/A,Shandong,China,Asia Pacific,retired,1900.0,1200.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Minyuan_Iron_and_Steel_Co_Ltd,36.728409,117.426582
P100000121146,S100000131597,Main plant,retired,Shandong Xinhua Special Steel Group Co Ltd,山东鑫华特钢集团有限公司,unknown,"Shandong Xinhua Special Steel Group Co., Ltd.",unknown,Shandong,China,Asia Pacific,retired,2700.0,2440.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shandong_Xinhua_Special_Steel_Group_Co_Ltd,36.256175,116.179833
P100000120210,S100000130302,Main plant,operating,Shanghai Meishan Iron and Steel Co Ltd,上海梅山钢铁股份有限公司,Baoshan Iron & Steel Co Ltd [77.0%]; China Development Bank Corp [9.1%]; The China Orient Asset Management Co Ltd [7.0%]; Nanjing State-Owned Assets Investment & Management Holding (Group) Co Ltd [6.8%],"Shanghai Meishan Iron and Steel Co., Ltd.",unknown,Jiangsu,China,Asia Pacific,operating,7600.0,7300.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanghai_Meishan_Iron_and_Steel_Co_Ltd,31.902969,118.61667
P100000120270,S100000131782,Closure,operating pre-retirement,Shanxi Changxin Industrial Co Ltd,山西长信工业有限公司,Shanxi Changxin Industry Co Ltd [100%],"Shanxi Changxin Industrial Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating pre-retirement,1520.0,1240.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Changxin_Industrial_Co_Ltd,36.326589,113.117181
P100000120270,S100000131783,Expansion,announced,Shanxi Changxin Industrial Co Ltd,山西长信工业有限公司,Shanxi Changxin Industry Co Ltd [100%],"Shanxi Changxin Industrial Co., Ltd.",N/A,Shanxi,China,Asia Pacific,announced,1475.0,1220.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Changxin_Industrial_Co_Ltd,36.326589,113.117181
P100000121152,S100000131653,Main plant,retired,Shanxi Dongfang Hengliu Precision Casting Co,山西东方恒略精密铸造有限公司,unknown,Shanxi Dongfang Hengliu Precision Casting Co,unknown,Shanxi,China,Asia Pacific,retired,1200.0,590.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Dongfang_Hengliu_Precision_Casting_Co,36.080051,111.647754
P100000120268,S100000130381,Main plant,operating,Shanxi Gaoyi Steel Co Ltd,山西高义钢铁有限公司,Shanxi Gaoyi Steel Co Ltd [100%],"Shanxi Gaoyi Steel Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,2700.0,4000.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Gaoyi_Steel_Co_Ltd,35.586841,111.258436
P100000120266,S100000131825,Closure,retired,Shanxi Hongda Iron and Steel Group Co Ltd,山西宏达钢铁集团有限公司,Shanxi HONGDA Iron and Steel Group Co Ltd [100%],"Shanxi Hongda Iron and Steel Group Co., Ltd.",N/A,Shanxi,China,Asia Pacific,retired,2200.0,1230.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Hongda_Iron_and_Steel_Group_Co_Ltd,35.701895,110.786826
P100000120266,S100000130378,Main plant,operating,Shanxi Hongda Iron and Steel Group Co Ltd,山西宏达钢铁集团有限公司,Shanxi HONGDA Iron and Steel Group Co Ltd [100%],"Shanxi Hongda Iron and Steel Group Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,2300.0,2470.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Hongda_Iron_and_Steel_Group_Co_Ltd,35.701895,110.786826
P100000120267,S100000131614,Closure,operating pre-retirement,Shanxi Huaxinyuan Steel & Iron Group Co Ltd,山西华鑫源钢铁集团有限公司,Hejin Huaxinyuan Steel & Iron Co Ltd [100%],"Shanxi Huaxinyuan Steel & Iron Group Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating pre-retirement,1200.0,1100.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Huaxinyuan_Steel_&_Iron_Group_Co_Ltd,35.605506,110.652056
P100000120267,S100000130380,Expansion,construction,Shanxi Huaxinyuan Steel & Iron Group Co Ltd,山西华鑫源钢铁集团有限公司,Hejin Huaxinyuan Steel & Iron Co Ltd [100%],"Shanxi Huaxinyuan Steel & Iron Group Co., Ltd.",N/A,Shanxi,China,Asia Pacific,construction,1150.0,1190.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Huaxinyuan_Steel_&_Iron_Group_Co_Ltd,35.605506,110.652056
P100000120309,S100000130436,Main plant,operating,Shanxi Jianbang Group Casting Co Ltd,山西建邦集团铸造有限公司,Shanxi Jianbang Group Co Ltd [100.0%],"Shanxi Jianbang Group Casting Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,2000.0,3500.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Jianbang_Group_Casting_Co_Ltd,35.668163,111.37916
P100000120274,S100000130390,Main plant,operating,Shanxi Jianlong Industrial Co Ltd,山西建龙实业有限公司,Beijing Jianlong Investment Co Ltd [87.6%]; other [12.4%],"Shanxi Jianlong Industrial Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,4750.0,5185.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Jianlong_Industrial_Co_Ltd,35.417405,111.303919
P100000120316,S100000130447,Main plant,operating,Shanxi Jinnan Iron and Steel Group Co Ltd,山西晋南钢铁集团有限公司(一期曲沃基地),Shanxi Jinnan Holding Group Co Ltd [100.0%],"Shanxi Jinnan Iron and Steel Group Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,3200.0,3160.0,integrated_BF,"BF, BOF",https://www.gem.wiki/Shanxi_Jinnan_Iron_and_Steel_Group_Co_Ltd,35.678541,111.51465
